ts_code,trade_date,industry,total_mv,pe,pe_ttm,buy_score,sell_score,quadrant,v7c_recommend,r10_pred,r20_pred,sell_10_v6_prob,sell_20_v6_prob,mfk_pyramid_top_heavy,pyr_velocity_20_60,f1_neg1,f2_pos1,main_net_5d
001338.SZ,20260420,啤酒,643720.66,21.5002,19.3527,64.39284708523351,5.300159159672652,中性区,False,1.0440858699301494,0.7850668510403653,0.2436019099160718,0.03636311158115822,0.301634004266869,-0.013559467527338664,-0.012283500000000006,0.0,-0.006110099999999978
001339.SZ,20260420,IT设备,1372727.3033,109.8863,79.0425,31.91471590055042,88.18187955163927,中性区,False,0.8229632265279965,-8.040316917810246,0.7128654397569234,0.760465101798697,0.511375453199501,-0.12455278141980669,-0.04521809999999996,-0.12469039999999992,0.16173640000000009
001356.SZ,20260420,塑料,774955.8,35.2091,57.9423,63.14419081975936,0.0,中性区,False,0.8398218787459816,1.2199699604248269,0.15301720067634877,0.016004170320483513,0.2030620556158041,-0.058532593128851784,-0.0,0.0,-0.006166999999999936
001358.SZ,20260420,化工原料,348163.2,42.9037,54.7259,66.22654123855574,17.62789263304111,中性区,False,0.9359090741000039,2.0073901374800176,0.3592637013780479,0.09087661294336415,0.24790844679768578,-0.06979742992282817,-0.0026425999999999932,-0.003005100000000002,-0.0086108
001359.SZ,20260420,矿物制品,1453046.2914,66.8104,57.0551,59.9736044117211,52.57293986118306,中性区,False,0.9359090741000039,-0.47877754486943525,0.595398751191795,0.3229369343803756,0.5389464979750671,0.015289753925881,-0.0,0.006288500000000001,-0.05610280000000002
001360.SZ,20260420,工程机械,589560.0,99.7022,115.0418,60.168430925372505,26.43244550948993,中性区,False,0.9359090741000039,-0.4013145230416353,0.4136656091523872,0.15579673348455647,0.17532404642204566,-0.19990697004567423,0.0,-0.004298100000000016,0.004391399999999987
001366.SZ,20260420,饲料,230736.48,,,55.34669325159807,73.43158855265858,中性区,False,0.9359090741000039,-1.9359041233487642,0.5862513103166117,0.6865607033957606,0.3389010627204832,-0.03288265003953672,0.00012950000000000003,-0.02247559999999997,0.0249067
001367.SZ,20260420,化学制药,377373.9224,30.7915,30.4783,57.49364459376918,48.4393465231617,中性区,False,0.8229632265279965,-0.9498179515762191,0.5128633234940736,0.36465119072623126,0.31704508947481996,0.02710029962860483,-0.005763999999999991,-0.020104500000000015,0.014340499999999992
001368.SZ,20260420,文教休闲,328988.7682,31.9351,33.0348,60.41310432102078,50.464000090615045,中性区,False,0.9359090741000039,-0.3040323809318787,0.5181257145461369,0.38876022961890855,0.26892324756437097,-0.0452264927370655,-0.0010757999999999935,-0.02049100000000001,0.017389100000000005
001369.SZ,20260420,化纤,1729676.0,33.1754,32.6767,55.03554623962099,43.21533133116465,中性区,False,0.8229632265279965,-1.6761007904853689,0.4582850727289121,0.3543786107770807,0.42927087741200437,-0.07673076029946169,-0.0,0.014016000000000016,-0.05850989999999997
001373.SZ,20260420,元器件,294735.4364,240.2301,,59.53896015175525,39.29983857746953,中性区,False,0.9359090741000039,-0.6515921026318566,0.47216561753752,0.2772810974966782,0.10429764978176331,-0.14197294634156768,0.0,-0.0,0.0012774000000000045
001376.SZ,20260420,供气供热,967890.0,50.6142,55.473,54.28646060146924,45.97222776093582,中性区,False,0.8398218787459816,-1.9248993552137177,0.4768450024267886,0.3727741922256255,0.26613086229389304,-0.18562912920978691,-0.026324399999999984,0.0020031000000000007,-0.06489629999999998
001378.SZ,20260420,塑料,331733.9968,35.6509,41.3695,65.89691085405615,6.536640568615202,中性区,False,0.9359090741000039,1.876329096602981,0.2584396868233824,0.04458681467738065,0.17992331580579074,-0.0777693372031723,-0.0,-0.0077033000000000015,0.003155500000000004
001379.SZ,20260420,机械基件,515400.0,67.2584,62.6435,57.690465941911405,7.465503596895533,中性区,False,0.8398218787459816,-0.9484310510075211,0.24347199394063312,0.08307779568134346,0.19494129191403087,-0.19346036685561305,0.0,0.0010877000000000007,-0.005839499999999981
001380.SZ,20260420,汽车配件,658175.7254,29.0692,23.7196,61.90121738871643,9.81360964501973,中性区,False,0.9479986745761271,0.2325172331634219,0.29729789796063844,0.05058952918749119,0.2944143101154867,-0.09670577641177583,-0.007033600000000005,0.0,-0.017530599999999997
001382.SZ,20260420,电气设备,878384.0,65.1234,72.1629,47.10076562496175,36.71842389983101,中性区,False,0.8229632265279965,-3.770882872755409,0.5153883199464506,0.1832948380119272,0.2945922692988708,-0.039280563894354414,0.0,-0.016537600000000003,-0.001934500000000004
001386.SZ,20260420,家居用品,2843909.6,21.4326,22.7123,56.69613126730328,4.656068337836046,中性区,False,0.9479986745761271,-1.6162540299284667,0.23587282005403254,0.04404254488632566,0.3309833124016782,-0.16114448325957226,-0.016871199999999996,0.0,-0.0370549
001387.SZ,20260420,家用电器,271068.0224,26.5549,28.8661,69.39885121534331,2.328596295767332,中性区,False,0.8398218787459816,3.706822933709003,0.20794315554920798,0.04216838580704448,0.09912300131683675,-0.07463433625203485,-0.0,0.0014059000000000137,-0.003119800000000017
001388.SZ,20260420,电气设备,710580.0,49.7676,51.6219,51.32848377483291,8.001224110360875,中性区,False,0.8398218787459816,-2.7058052374457082,0.2760146893243305,0.04085932354576394,0.2951105891404429,-0.04429963814153515,0.0,-0.001949,-8.039999999999068e-05
001389.SZ,20260420,元器件,4355208.8125,64.4166,47.9953,31.91471590055042,94.32036878322614,中性区,False,0.8229632265279965,-9.82564397858083,0.78329881630305,0.7700384905847802,0.7710044657784705,0.021406903849569114,-0.07659190000000006,-0.1635855000000001,0.027151900000000034
001390.SZ,20260420,纺织,493400.0,29.3354,29.0995,61.11138513663195,0.0,中性区,False,0.8398218787459816,0.41172642081336985,0.1740249519364561,0.02557901697332921,0.3036612120586413,-0.06146855922093408,-0.0,0.0,-0.011718099999999957
001391.SZ,20260420,仓储物流,7276493.2101,37.2531,27.1042,62.66463889652374,0.0,中性区,False,0.8398218787459816,1.0293001157463433,0.12712182521903279,0.026320959983548484,0.6541118690218393,-0.024371746130888994,0.0,-0.0,-0.004381099999999978
001395.SZ,20260420,专用机械,391707.6,25.3282,21.077,62.83769133642064,5.106944176909064,中性区,False,0.9479986745761271,0.6048592747706139,0.24128333012290876,0.029881659857600093,0.17365669763637534,-0.08522233603020835,-0.0,-0.00040270000000000014,-0.003113199999999991
001396.SZ,20260420,建筑工程,453693.8535,35.66,34.2001,55.51729734134226,46.253143755743295,中性区,False,0.8229632265279965,-1.5489184996309528,0.5185280451933297,0.3242455945090804,0.4354610027828406,-0.10609496055227047,0.0015481999999999926,-0.0035617000000000044,0.005541600000000004
001400.SZ,20260420,专用机械,656460.0,42.3873,59.1575,31.91471590055042,99.56458823004581,中性区,False,0.8229632265279965,-8.526797532697131,0.8068631313763641,0.8623367528488063,0.6017256252393403,-0.013406545388586988,0.0,-0.11907259999999997,0.1190726
001696.SZ,20260420,摩托车,2519059.224,54.6016,30.4282,61.341046666360356,32.81541659712422,中性区,False,0.8229632265279965,0.5799091124860294,0.44178371446654774,0.21720162728532766,0.4436495283009789,-0.1968793400726483,0.0,-0.1435812,0.09977780000000067
001872.SZ,20260420,港口,4849423.4927,10.7376,10.5725,62.09059822594472,0.0,中性区,False,1.0440858699301494,-0.13030729541285907,0.14931970098332337,0.029712057089862985,0.1480280828841011,-0.06754842550139287,-0.005792800000000002,0.006823699999999997,-0.01374540000000001
001896.SZ,20260420,火力发电,988706.3018,,38.6741,38.53344616671711,99.03834382184002,中性区,False,0.8618938265585376,-6.150518494228127,0.7903587347155644,0.8530748512643844,0.8135490868354318,-0.00674361845702709,0.0,-0.9595791000000005,0.9164404000000002
001914.SZ,20260420,房产服务,1225476.1949,14.5803,13.5133,60.289468359955706,2.300846884744838,中性区,False,0.9479986745761271,-0.4083141806718442,0.20761016261693804,0.04622292544726524,0.37645663324144163,0.01335041997478742,0.0,-0.0052060000000000006,0.0022837999999999956
001965.SZ,20260420,路桥,6414569.6724,12.0524,12.3974,65.2624099524298,0.0,中性区,False,0.9479986745761271,1.5689273964958554,0.12734321074502405,0.01644338411284583,0.5088030025377142,0.006468004579287534,-0.0010451999999999953,-0.10496660000000001,0.11691710000000001
001979.SZ,20260420,全国地产,8826695.4954,21.856,22.432,45.18650414302046,19.69073788809778,中性区,False,0.931140022358142,-4.603755634482845,0.31014576924667825,0.18444790818662712,0.7170011724412333,-0.007488921626865319,-0.043888499999999976,-0.15305800000000003,0.06782750000000018
002001.SZ,20260420,化学制药,8605580.704,14.6639,11.9526,48.41798824099457,56.72511862606733,中性区,False,0.931140022358142,-3.7506438326176808,0.54459412002933,0.4536240451091009,0.7504085243117519,-0.03241113902673309,-0.3367426000000003,-0.12108790000000001,-0.23913660000000014
002003.SZ,20260420,服饰,1209100.7771,17.2646,18.3178,65.65683525480887,0.0,中性区,False,0.9479986745761271,1.7257508967217754,0.12614478552705044,0.02986124978513422,0.3010848382094739,-0.016052485125012284,-0.0,-0.0009159000000000004,-0.001207300000000014
002004.SZ,20260420,农药化肥,1164192.4843,,,66.49896672365435,5.120854156249615,中性区,False,0.9359090741000039,2.115706510355226,0.2352360138678761,0.05787136560901775,0.3016562599949799,-0.1289976709837926,0.002082999999999998,0.009900700000000005,0.0006483000000000304
002006.SZ,20260420,专用机械,1174733.1744,79.9427,53.7259,52.79831910327954,20.608530847447472,中性区,False,0.8229632265279965,-2.2667287544795136,0.42139875521948483,0.05747791226985406,0.36776912727077404,-0.1164159485266692,-0.028815600000000014,0.003667199999999996,-0.04949870000000002
002007.SZ,20260420,生物制药,3051852.6322,28.054,32.1716,57.92227332144522,0.0,中性区,False,0.8398218787459816,-0.8562644369048767,0.16684815005090423,0.019668134490652463,0.3936506670753072,-0.09823580639221213,-0.0,-0.0364951,0.027052900000000046
002008.SZ,20260420,专用机械,5248918.174,30.9872,46.4019,37.09691501227753,91.00336488228663,中性区,False,0.8229632265279965,-6.411899434504043,0.7615783515220881,0.7386776396958488,1.02231636522847,0.04031865106535981,-0.14227949999999992,-0.9232965999999998,0.7810171000000001
002009.SZ,20260420,工程机械,1050230.9035,,,44.358635794054564,45.184859339323125,中性区,False,0.8229632265279965,-4.494805148114906,0.4761502442994174,0.36168621917844956,0.3638825257732763,-0.19249708874281968,-0.12048730000000002,0.01582470000000011,-0.20198269999999985
002010.SZ,20260420,仓储物流,1893361.172,124.8453,34.3447,62.459977105791616,3.441391087207834,中性区,False,0.9359090741000039,0.5098042382930041,0.21954209181500067,0.052222494893224884,0.49297897801991153,-0.06895910533218402,0.0,-0.03188020000000002,0.04078730000000007
002011.SZ,20260420,家用电器,1421797.8549,13.6072,12.2079,64.87438088517021,3.590317629440889,中性区,False,0.9479986745761271,1.4146470393534403,0.22308381155329066,0.04020352404984759,0.4934906793005237,-0.0718435554089985,0.0015920999999999967,-0.02539840000000001,0.02599040000000004
002012.SZ,20260420,造纸,288057.2895,501.7735,593.0195,64.07977184711386,20.954578375786657,中性区,False,0.9359090741000039,1.1538346274427278,0.3310122501386192,0.17722740780303955,0.35058499334148874,-0.07151167608384379,-0.0068109000000000156,0.012383599999999998,-0.009883800000000003
002014.SZ,20260420,塑料,744177.6172,15.9096,15.763,66.86723936402318,0.0,中性区,False,1.0440858699301494,1.768885221087137,0.1596359258244846,0.015475139558514941,0.12990327099977272,-0.0361094189052773,0.0,-0.0014617,-0.0034821000000000045
002015.SZ,20260420,新型电力,1792150.3739,36.646,27.7751,33.454867856911044,73.26527006372595,中性区,False,0.8618938265585376,-7.491263168016928,0.5948155483224918,0.6710726155819219,0.593158150290353,-0.12673546403101432,-0.0,0.1712961999999999,-0.6082412999999998
002016.SZ,20260420,区域地产,508112.0569,135.8051,36.9385,58.797286600591576,19.32708298781715,中性区,False,0.8398218787459816,-0.5083591571162854,0.37375416706451703,0.09834971646643244,0.3799809664825168,-0.027425582312386676,0.05087759999999999,-0.0024263000000000015,0.05709240000000001
002017.SZ,20260420,通信设备,1371560.601,72.2596,74.8165,48.91597733754507,29.54195422886469,中性区,False,0.8229632265279965,-3.2916669806334102,0.4603835667884405,0.1438851863467186,0.285221248458172,-0.1362525983906206,-0.022795200000000005,-0.0005999999999998822,-0.06962410000000006
002019.SZ,20260420,化学制药,1563061.2592,40.4972,38.3692,60.116772440409264,16.410831244445987,中性区,False,0.8229632265279965,0.09313768024787628,0.349104147211453,0.08524604844773852,0.46586696201897254,-0.07380161967543114,-0.00166270000000001,-0.023128099999999978,0.006966900000000005
002020.SZ,20260420,化学制药,1525743.6361,21.4301,21.4121,58.97655771004496,18.39368100853814,中性区,False,0.9479986745761271,-0.9303274550763592,0.38210709918841995,0.07358162569111446,0.34465987373055346,-0.00605419805860552,-0.0056318999999999935,0.024616099999999995,-0.03297209999999999
002021.SZ,20260420,纺织机械,388530.13,219.6987,,64.27558396500933,31.330204155257775,中性区,False,0.9359090741000039,1.2316895255179694,0.4287994859377766,0.21107308763873453,0.523420530811939,0.04010664750608384,-0.014087999999999993,0.005299099999999984,-0.035694900000000016
002022.SZ,20260420,医疗保健,357472.9428,,,61.62050826247202,0.5162769172654001,中性区,False,0.8398218787459816,0.6141537756473792,0.1807697048992063,0.056872449603439436,0.20693827406383214,-0.08710957008517453,-0.0004253999999999979,0.004674300000000014,-0.008075499999999992
002023.SZ,20260420,航空,1054244.1144,148.7312,82.3712,55.57567122139093,67.76155783742142,中性区,False,0.8229632265279965,-1.5335077952981058,0.6223179011051814,0.5338704963176844,0.5587976430466822,0.02090999329543597,-0.01676880000000004,-0.29588180000000003,0.1929203999999999
002025.SZ,20260420,元器件,2366393.4336,68.1776,290.8816,31.91471590055042,98.38074096954112,中性区,False,0.8229632265279965,-11.93407924630676,0.7776028526708466,0.8450168571466822,0.8816774435536301,0.07192591909669721,-0.43081819999999993,-0.025323200000000372,-0.21292099999999958
002026.SZ,20260420,机械基件,738331.5298,24.6088,22.3482,60.99619400845632,1.855570650681468,中性区,False,0.9479986745761271,-0.12732006282799918,0.2022668478081776,0.03363377221855312,0.4352206966830528,-0.12093514907770797,-0.0,0.0,-0.03629929999999998
002027.SZ,20260420,广告包装,10716112.1967,20.7862,19.743,54.56510469705648,5.365452962545947,中性区,False,0.931140022358142,-2.1278050882173347,0.24428212448224432,0.05013086068652226,1.0880481965554785,0.056517184635275886,-0.16103940000000003,-0.027078300000000003,-0.31392550000000036
002028.SZ,20260420,电气设备,14822684.4313,72.3386,46.8664,31.91471590055042,74.56964476558038,中性区,False,0.8229632265279965,-9.307543878963708,0.6265572877048109,0.6474750592404921,0.7494695504921397,-0.0196343392289261,0.0,-0.2568373000000004,0.3118833000000002
002029.SZ,20260420,服饰,867883.974,30.5004,19.2104,63.135873667160304,18.04013766604047,中性区,False,0.9479986745761271,0.7234165694727054,0.34075790183445426,0.12058341686683974,0.48148094373588324,-0.07941761129363056,-0.047322300000000005,-0.00032349999999999686,-0.055624400000000004
002030.SZ,20260420,医疗保健,983815.6684,,,57.736291565782004,0.0,中性区,False,0.8398218787459816,-0.9302107829565713,0.12152998935264256,0.03855367373173138,0.46387070791656854,-0.06850496957971697,-0.0008033000000000016,-0.0,0.004639499999999996
002031.SZ,20260420,汽车配件,1741921.3706,,,54.103356625718206,19.172485713513808,中性区,False,0.8229632265279965,-1.922198848555704,0.37742069362917596,0.09135557091512034,0.3821423467473776,-0.03797717947543133,-0.03974830000000011,-0.03052359999999955,-0.0689362999999994
002032.SZ,20260420,家用电器,3558838.5743,15.8562,16.342,62.26313772802581,0.0,中性区,False,1.0440858699301494,-0.061705589385415816,0.16274359949025038,0.04094841034648942,0.29021989891159855,-0.010233326467817161,0.0009361000000000019,-0.0003089999999999987,0.0021653999999999987
